neg,neu,pos,q,preds,category,texts,processed,wc,uwc
0.5248630956210056,0.35586702561882444,0.11683420081344441,0.0024356779467254457,neg,test,จิมูโฉะไม่ใช่แค่ปั้นไอดอลแล้วแหละ ปั้นนายก ปั้นสส. เผลอๆจัดตั้งรัฐบาลเองได้ก็คงทำ 55555 เป็นค่ายที่สร้าง ให้ฝัน ที่แม่เคยฝัน ที่ไม่กล้าฝัน,จิ|มูโฉะ|ไม่ใช่|แค่|ปั้น|ไอดอล|แล้ว|แหละ|ปั้น|นายก|ปั้น|สส.|เผลอ|ๆ|จัดตั้ง|รัฐบาล|เอง|ได้|ก็|คง|ทำ|5|xxrep|  |เป็น|ค่าย|ที่|สร้าง|ให้|ฝัน|ที่|แม่|เคย|ฝัน|ที่|ไม่กล้า|ฝัน,37,31
0.7234507922255327,0.16999214449642894,0.09960289679428788,0.0069541664837504185,neg,test,ฮาโหล มันคือเงินบริจาค!!!!! อย่าเข้าใจอะไรผิด ธนาธรไม่ใช่รัฐบาลจ้า คิดไตร่ตรองสักหน่อย เหลือความเป็นคนสักนิดก็ยังดี ด่ากราดอะไรกันอย่างนั้นหล่ะ ไปโทษนายกนู่นที่เเบ่งจ่ายไม่พอ #คณะก้าวหน้า,ฮา|โหล|มัน|คือ|เงินบริจาค|!|xxrep|  |อย่า|เข้าใจ|อะไร|ผิด|ธ|นา|ธร|ไม่ใช่|รัฐบาล|จ้า|คิด|ไตร่ตรอง|สักหน่อย|เหลือ|ความ|เป็น|คน|สักนิด|ก็|ยัง|ดี|ด่า|กราด|อะไร|กัน|อย่างนั้น|ห|ล่ะ|ไป|โทษ|นายก|นู่น|ที่|แบ่ง|จ่าย|ไม่พอ|#|คณะ|ก้าวหน้า,47,46
0.18543333675786644,0.7851274743263607,0.026539455978507907,0.002899732937265046,neu,test,@travelalltime @iicmupuppy ทุกคนสมควรจะได้รับต่างหากค่ะ ไม่ใช่ว่าจะให้เฉพาะบางกลุ่มเท่านั้นหรอกนะคะ ทุกคนก็เดือดร้อนเหมือนกันหมด เงินภาษีที่ประชาชนจ่ายให้รัฐบาล ก็สมควรนำมาเยียวยาให้ทุกคนทั้งหมดนะคะ ไม่ใช่เลือกปฏิบัติให้เฉพาะกลุ่มค่ะ,@|travelalltime|@|iicmupuppy|ทุกคน|สม|ควรจะ|ได้รับ|ต่างหาก|ค่ะ|ไม่ใช่|ว่า|จะ|ให้|เฉพาะ|บาง|กลุ่ม|เท่านั้น|หรอก|นะคะ|ทุกคน|ก็|เดือดร้อน|เหมือนกัน|หมด|เงิน|ภาษี|ที่|ประชาชน|จ่าย|ให้|รัฐบาล|ก็|สมควร|นำมา|เยียวยา|ให้|ทุกคน|ทั้งหมด|นะคะ|ไม่ใช่|เลือก|ปฏิบัติ|ให้|เฉพาะ|กลุ่ม|ค่ะ,47,35
0.3773698561297686,0.2988535567419148,0.31342214548980885,0.010354441638507822,neg,test,@kristalkei8 ภาพได้มากๆค่ะ 55555 ไม่ไหวแล้ว นี่จิมุโฉะหรือรัฐบาล,@|kristalkei|8|ภาพ|ได้|มาก|ๆ|ค่ะ|5|xxrep|  |ไม่ไหว|แล้ว|นี่|จิ|มุ|โฉะ|หรือ|รัฐบาล,19,19
0.41176635480529467,0.4043345018998614,0.1776828151735507,0.006216328121293206,neg,test,@eri_pmpm แพนิคโควิดก็พอทนละต้องมาเจอรัฐบาลเฮงซวยอีก,@|eri|_|pmpm|แพ|นิค|โค|วิด|ก็|พอ|ทน|ละ|ต้อง|มา|เจอ|รัฐบาล|เฮงซวย|อีก,18,18
0.3256320731772317,0.18740451904219282,0.474256845548429,0.012706562232146485,pos,test,เด็กตึกตรงข้ามที่คอนโดตะโกนดังมาก ตะโกนออกไปๆๆๆๆ หลายรอบมาก จ้างไปตะโกนไล่รัฐบาลดีมั้ย,เด็ก|ตึก|ตรงข้าม|ที่|คอนโด|ตะโกน|ดัง|มาก|ตะโกน|ออก|ไป|ๆ|xxrep|  |หลาย|รอบ|มาก|จ้าง|ไป|ตะโกน|ไล่|รัฐบาล|ดี|มั้ย,24,20
0.275739031728986,0.5826928121243896,0.13072843856626842,0.010839717580355885,neu,test,@kovitw1 คนที่ทำงานก็ประมาณนี้​ ชอบด่าคนจนที่มาเรียกร้องรัฐบาลว่าไม่ทำงานดีแต่ขอ​   เงิน​ แต่กับพวกมีอำนาจมียศอวยไส้แตก​ ที่สำคัญชอบทำตัวรวยทั้งที่ไม่ได้รวย,@|kovitw|1|คน|ที่ทำงาน|ก็|ประมาณ|นี้|​|ชอบ|ด่า|คนจน|ที่มา|เรียกร้อง|รัฐบาล|ว่า|ไม่ทำงาน|ดีแต่|ขอ|​|เงิน|​|แต่|กับ|พวก|มีอำนาจ|มี|ยศ|อวย|ไส้|แตก|​|ที่|สำคัญ|ชอบ|ทำตัว|รวย|ทั้งที่|ไม่ได้|รวย,40,35
0.31281131385936106,0.658885076678624,0.015075071793575779,0.013228537668439276,neu,test,@travelalltime @okurrrrrrrr5 ขออนุญาติเรียกไอควายนะครับ เงินส่วนตัวที่เอามาแจกเงินบริจาคที่ช่วยเหลือกันมันคือกำลังของคนๆหลายๆคนรวมกันแต่รัฐบาลส้นตีนของคุณแจกเงินภาษีที่ทุกๆคนจ่ายไป มันเทียบกันได้หรอครับ??? คุณส้นตีนอยู่ที่หัว?,@|travelalltime|@|okur|xxrep|5|ขอ|อนุ|ญาติ|เรียก|ไอ|ควาย|นะ|ครับ|เงิน|ส่วนตัว|ที่|เอา|มา|แจก|เงินบริจาค|ที่|ช่วยเหลือ|กัน|มัน|คือ|กำลัง|ของ|คน|ๆ|หลาย|ๆคน|รวมกัน|แต่|รัฐบาล|ส้นตีน|ของ|คุณ|แจก|เงิน|ภาษี|ที่|ทุกๆ|คน|จ่าย|ไป|มัน|เทียบ|กัน|ได้|หรอ|ครับ|???|คุณ|ส้นตีน|อยู่|ที่|หัว|?,59,46
0.27079950088786997,0.6979790390427035,0.02770621468865007,0.0035152453807764743,neu,test,@Sattakamol_w คนมีชื่อเสียงอีกมากมายที่ทำกิจกรรมช่วยเหลือประชาชน เขาก็ทำตามกำลังที่มี แต่ยังไม่เคยได้ยินใครพูดว่าเพราะไม่ได้เป็นรัฐบาลนะ,@|sattakamol|_|w|คน|มีชื่อเสียง|อีก|มากมาย|ที่|ทำกิจกรรม|ช่วยเหลือ|ประชาชน|เขา|ก็|ทำ|ตามกำลัง|ที่|มี|แต่|ยัง|ไม่เคย|ได้ยิน|ใคร|พูดว่า|เพราะ|ไม่ได้|เป็น|รัฐบาล|นะ,29,28
0.06860155220417086,0.8701610269876324,0.04195493271526259,0.019282488092933994,neu,test,"“โควิด”เสี่ยงปะทุรอบ 2 ชี้ชะตา ‘รัฐบาล’ อยู่หรือไป?

","“|โค|วิด|”|เสี่ยง|ปะทุ|รอบ|2|ชี้|ชะตา|‘|รัฐบาล|’|อยู่|หรือ|ไป|?|
|
",19,18
0.4989795215126389,0.4263348123979456,0.07163589241918447,0.003049773670231053,neg,test,ต้องให้ รัฐบาลเค้าลอยตัวครับ เดี๋ยวเครียดเพราะให้รับผิดชอบ จะงอแง บริหารราชการแผ่นดินไม่ได้อีก โอ๋ๆ กินภาษี แล้วหลับ สะนะ ปชช จะหาภาษีมาเลี้ยงดูเอง,ต้อง|ให้|รัฐบาล|เค้า|ลอยตัว|ครับ|เดี๋ยว|เครียด|เพราะ|ให้|รับผิดชอบ|จะ|งอแง|บริหาร|ราชการ|แผ่นดิน|ไม่ได้|อีก|โอ๋|ๆ|กิน|ภาษี|แล้ว|หลับ|สะ|นะ|ปชช|จะ|หา|ภาษี|มา|เลี้ยงดู|เอง,33,30
0.7448824036902796,0.11031179930591611,0.13892425189908802,0.005881545104716195,neg,test,กุอยากให้ทุกคนที่จะเข้าไปเป็นรัฐบาลหรือหน่วยงานราชการเรียนการสื่อสาร อิดอกกก โดยเฉพาะรัฐบาลอิตู่นี้ พังทั้งชุด สื่อสารไม่รู้เรื่อง อยากจะพูดอะไรก็พูด อยากสั่งไรก็สั่งมั้ง สั่งอันนี้วันต่อมาไม่สั่งละ อะไรของมึง,กุ|อยาก|ให้|ทุกคน|ที่จะ|เข้าไป|เป็น|รัฐบาล|หรือ|หน่วยงานราชการ|เรียน|การสื่อสาร|อิด|อก|กก|โดยเฉพาะ|รัฐบาล|อิ|ตู่|นี้|พัง|ทั้ง|ชุด|สื่อสาร|ไม่|รู้เรื่อง|อยาก|จะ|พูด|อะไร|ก็|พูด|อยาก|สั่ง|ไร|ก็|สั่ง|มั้ง|สั่ง|อันนี้|วัน|ต่อมา|ไม่|สั่ง|ละ|อะไร|ของ|มึง,48,38
0.12026261907470874,0.8425725185245974,0.023781892729442373,0.013382969671251497,neu,test,"Wake Up Thailand Poll

คุณเชื่อใคร? ระหว่าง 'พล.ต.อ.เสรีพิศุทธ์' ที่บอกว่าพล.อ.ประยุทธ์สอบตกแก้ปัญหาโควิด กับ 'สำนักงานสถิติแห่งชาติ' ที่ทำโพลล์พบว่า ประชาชนเชื่อมั่นต่อรัฐบาลประยุทธ์ แก้ไขปัญหาต่างๆของประเทศถึง 84.2%?

โหวตได้ที่ ","wake|up|thailand|poll|
|
|คุณ|เชื่อ|ใคร|?|ระหว่าง|'|พล.ต.อ.|เสรี|พิศุทธ์|'|ที่|บอ|กว่า|พล|.|อ.|ประยุทธ์|สอบตก|แก้ปัญหา|โค|วิด|กับ|'|สำนักงานสถิติแห่งชาติ|'|ที่|ทำ|โพลล์|พบ|ว่า|ประชาชน|เชื่อมั่น|ต่อ|รัฐบาล|ประยุทธ์|แก้ไขปัญหา|ต่างๆ|ของ|ประเทศ|ถึง|84.2|%?|
|
|โหวต|ได้ที่",52,44
0.2236668395272166,0.6409268801481062,0.13019233999247604,0.005213940332201227,neu,test,@natnareeice1999 จริงครับ รัฐบาลควรให้ความสำคัญกับๆ ทุกคนไม่ใช่ให้ลงทะเบียน แล้วรอลุ้นว่าได้ไม่ได้,@|natnareeice|1999|จริง|ครับ|รัฐบาล|ควร|ให้ความสำคัญ|กับ|ๆ|ทุกคน|ไม่ใช่|ให้|ลงทะเบียน|แล้ว|รอ|ลุ้น|ว่า|ได้|ไม่ได้,20,20
0.4972334189199391,0.41572436430896187,0.06182352078367437,0.025218695987424548,neg,test,@n8npatt ยังไงก็ต้องสู้ค่ะ ไม่สู้ก็อดตาย แต่รัฐบาลจะทิ้งประชาชนไว้ข้างหลังแบบนี้มันไม่ได้รึเปล่าคะ ยังมีคนที่ตกค้างอีกเยอะค่ะ,@|n|8|npatt|ยังไง|ก็|ต้องสู้|ค่ะ|ไม่|สู้|ก็|อดตาย|แต่|รัฐบาล|จะ|ทิ้ง|ประชาชน|ไว้|ข้างหลัง|แบบนี้|มัน|ไม่ได้|รึเปล่า|คะ|ยัง|มี|คน|ที่|ตกค้าง|อีก|เยอะ|ค่ะ,32,30
0.5912519438551838,0.3703756793500053,0.037067561828194755,0.0013048149666161286,neg,test,จริง ผ่านไปจุดนึง PPE ก็ไม่เซฟชีวิตแล้ว panic ตายกันส่วนนึงก็มี PPE กันซึมเศร้าไม่ได้นะมึง รัฐบาลโง่,จริง|ผ่าน|ไป|จุด|นึง|ppe|ก็|ไม่|เซฟ|ชีวิต|แล้ว|panic|ตาย|กัน|ส่วน|นึง|ก็|มี|ppe|กัน|ซึมเศร้า|ไม่ได้|นะ|มึง|รัฐบาล|โง่,26,22
0.09993074870329868,0.8783565703409822,0.017050814611240025,0.004661866344479186,neu,test,"พล.ต.นพ.เหรียญทอง เตรียมเสนอแนวคิด ""ทัวร์ลี้ภัยโควิด-19"" สร้างรายได้ให้ประเทศ ให้กับคณะที่ปรึกษาด้านผลกระทบทางเศรษฐกิจฯ ของรัฐบาล ","พล.ต.|นพ.|เหรียญทอง|เตรียม|เสนอ|แนวคิด|""|ทัวร์|ลี้ภัย|โค|วิด|-|19|""|สร้าง|รายได้|ให้|ประเทศ|ให้|กับ|คณะที่ปรึกษา|ด้าน|ผลกระทบ|ทางเศรษฐกิจ|ฯ|ของ|รัฐบาล",27,25
0.05922598283065759,0.9291842528172198,0.009640028762396355,0.0019497355897263,neu,test,"""หมอเหรียญทอง"" เตรียมเสนอแนวคิด ""ทัวร์ลี้ภัยโควิด-19"" สร้างรายได้ให้ประเทศ ให้กับคณะที่ปรึกษาด้านผลกระทบทางเศรษฐกิจฯ ของรัฐบาล #SanookNews #Sanook #ข่าววันนี้ 
","""|หมอ|เหรียญทอง|""|เตรียม|เสนอ|แนวคิด|""|ทัวร์|ลี้ภัย|โค|วิด|-|19|""|สร้าง|รายได้|ให้|ประเทศ|ให้|กับ|คณะที่ปรึกษา|ด้าน|ผลกระทบ|ทางเศรษฐกิจ|ฯ|ของ|รัฐบาล|#|sanooknews|#|sanook|#|ข่าว|วันนี้|
",36,30
0.06434104643751218,0.7836899291610806,0.14343790880914634,0.00853111559226085,neu,test,"ที่บ้านเรียก""ยางรัฐบาล"" ","ที่|บ้าน|เรียก|""|ยาง|รัฐบาล|""",7,6
0.8034265809861418,0.12153373747372363,0.07456852836340679,0.0004711531767277006,neg,test,กุว่ากุไม่ควรออกไปข้างนอกละ55555555 เมื่อกี้ไปร้านมา ไปใช้เงินคนจน เเม่กุก้บอกขอบคุนอิตู่ กุก้ตีตูดไปที พี่ที่ร้านก้บอก เออเนอะชมพูไม่ชอบลุงตู่ เเล้วถามต่อว่าได้เงิน5000ยัง  เเม่บอกได้เเล้ว  เขาบอกเเล้วไม่ชอบลุง กุเลยบอกกลับไปเลยว่าไม่ใช่เงินลุงเเต่เป็นเงินรัฐบาล จ้าาาาาาา อิดอก,กุ|ว่า|กุ|ไม่|ควร|ออก|ไป|ข้างนอก|ละ|5|xxrep|  |เมื่อกี้|ไป|ร้าน|มา|ไป|ใช้|เงิน|คนจน|แม่|กุ|ก้|บอก|ขอบ|คุ|นอิ|ตู่|กุ|ก้|ตี|ตูด|ไป|ที|พี่|ที่|ร้าน|ก้|บอก|เออ|เนอะ|ชมพู|ไม่|ชอบ|ลุง|ตู่|แล้ว|ถาม|ต่อว่า|ได้เงิน|5000|ยัง|แม่|บอก|ได้|แล้ว|เขา|บอก|แล้ว|ไม่|ชอบ|ลุง|กุ|เลย|บอก|กลับ|ไป|เลย|ว่า|ไม่ใช่|เงิน|ลุง|แต่|เป็น|เงิน|รัฐบาล|จ้า|อิด|อก,79,51
0.5427617909209206,0.3948112086172235,0.05816119848428687,0.0042658019775691745,neg,test,สิ่งที่กูอยากให้ล่มจมอันดับสองรองจากรัฐบาลอีตู่คือจีน อีห่า เพราะมึงเลยกุถึงไม่ได้อยู่กับผัว,สิ่ง|ที่|กู|อยาก|ให้|ล่มจม|อันดับ|สอง|รอง|จาก|รัฐบาล|อี|ตู่|คือ|จีน|อี|ห่า|เพราะ|มึง|เลย|กุ|ถึง|ไม่ได้|อยู่|กับ|ผัว,26,25
0.39749409315887196,0.5721303156957352,0.023552692795891984,0.006822898349500805,neu,test,#ห้ามด่ารัฐบาล ประเด็นเเม่กูโทรมาว่า มีคนเห็นเอ็งด่าเขาไปทั่ว ถ้าเขาร้อนตัวเขาจะมาตบหน้ามึง เเม่คะ!!! หนูด่ารัฐบาลค่ะ ด่าอำนาจชั่วๆค่ะ ส่วนอีง้าวที่ไหนมาร้อนตัวกับโพสต์ที่กูด่าอีนู๋ เชิญมาตบกับกูได้ค่ะ อี ปญอ!!,#|ห้าม|ด่า|รัฐบาล|ประเด็น|แม่|กู|โทร|มา|ว่า|มี|คน|เห็น|เอ็ง|ด่า|เขา|ไป|ทั่ว|ถ้า|เขา|ร้อนตัว|เขา|จะ|มา|ตบหน้า|มึง|แม่|คะ|!!!|หนู|ด่า|รัฐบาล|ค่ะ|ด่า|อำนาจ|ชั่ว|ๆ|ค่ะ|ส่วน|อี|ง้าว|ที่ไหน|มา|ร้อนตัว|กับ|โพสต์|ที่|กู|ด่า|อี|นู๋|เชิญ|มา|ตบ|กับ|กู|ได้|ค่ะ|อี|ปญอ!!,60,41
0.23393248665415306,0.7164077307490295,0.04405539291190174,0.005604389684915463,neu,test,"มึงอยากให้ social distancing จริงไหม
แบบสำรวจมึงยังต้องให้ชาวบ้านออกไปถ่ายเอกสารแนบ. เอกสารประกอบที่สำเนาสมุดมึงขีดออกแสดงว่ามีการช่วยเหลือเป็นเงินแต่เอาออกใช่ไหม #เงินเยียวยา5000  #รัฐบาล ","มึง|อยาก|ให้|social|distancing|จริง|ไหม|
|แบบ|สำรวจ|มึง|ยัง|ต้อง|ให้|ชาวบ้าน|ออก|ไป|ถ่ายเอกสาร|แนบ|.|เอก|สารประกอบ|ที่|สำเนา|สมุด|มึง|ขีด|ออก|แสดงว่า|มี|การ|ช่วยเหลือ|เป็น|เงิน|แต่|เอา|ออก|ใช่ไหม|#|เงิน|เยียวยา|5000|#|รัฐบาล",44,37
0.3093337589674156,0.5446218317499434,0.13524830075210895,0.010796108530532113,neu,test,@WhiteFaithBEAR กับรัฐบาลควายๆๆ,@|whitefaithbear|กับ|รัฐบาล|ควาย|ๆๆ,6,6
0.4491410573600545,0.49781836429033954,0.04705755705408715,0.0059830212955188445,neu,test,ปรากฏหักมุม รัฐบาลไทยได้รับข่าวลับสุดยอดเรื่อง UFO จากเมกามานานแล้ว แต่บอกใครไม่ได้เพราะกลัวประชาชนโลกตื่นตระหนก ได้แต่พยายามซื้ออาวุธเก็บไว้โดยยอมเป็นผู้ร้ายใยสายตาคนไทย /ซาบซึ้ง ,ปรากฏ|หักมุม|รัฐบาล|ไทย|ได้รับ|ข่าว|ลับ|สุดยอด|เรื่อง|ufo|จาก|เม|กามา|นาน|แล้ว|แต่|บอก|ใคร|ไม่ได้|เพราะ|กลัว|ประชาชน|โลก|ตื่นตระหนก|ได้|แต่|พยายาม|ซื้อ|อาวุธ|เก็บ|ไว้|โดย|ยอม|เป็น|ผู้ร้าย|ใย|สายตา|คนไทย|/|ซาบซึ้ง,40,39
0.8564162565269247,0.08598766428653393,0.04340968556866826,0.014186393617873137,neg,test,ทำไมไม่แจกเงินให้กับทุกๆ คน โดยอาจลดจำนวนเงินลงมาหน่อยจาก ทุกๆคนทุกๆอาชีพก็ลำบากเหมือนกัน ยังมีคนอีกมากเลยครับที่ไม่มีโทรศัพท์ ไม่มีอินเตอร์​เน็ต รอคอยความช่วยเหลือจากทางรัฐบาล #เราไม่ทิ้งกัน,ทำไม|ไม่|แจก|เงิน|ให้|กับ|ทุกๆ|คน|โดย|อาจ|ลด|จำนวน|เงิน|ลงมา|หน่อย|จาก|ทุกๆ|คน|ทุกๆ|อาชีพ|ก็|ลำบาก|เหมือนกัน|ยัง|มี|คน|อีก|มาก|เลย|ครับ|ที่|ไม่มี|โทรศัพท์|ไม่มี|อินเตอร์|​|เน็ต|รอคอย|ความช่วยเหลือ|จาก|ทาง|รัฐบาล|#|เรา|ไม่|ทิ้ง|กัน,47,39
0.29636639351332605,0.5436662170322187,0.15213059190850242,0.007836797545952718,neu,test,"มาตรการ หน่วง #Covid_19 ได้ผลเป็น รูปธรรม

เรียกได้ว่า หาข้อตำหนิ แทบจะไม่พบ 

จึงไม่แปลกครับที่เราได้เห็น ฝ่ายตรงข้ามของรัฐบาล

โจมตีมั่วซั่วไปหมด","มาตรการ|หน่วง|#|covid|_|19|ได้ผล|เป็น|รูปธรรม|
|
|เรียก|ได้|ว่า|หา|ข้อ|ตำหนิ|แทบจะ|ไม่|พบ|
|
|จึง|ไม่|แปลก|ครับ|ที่|เรา|ได้|เห็น|ฝ่ายตรงข้าม|ของ|รัฐบาล|
|
|โจมตี|มั่วซั่ว|ไป|หมด",39,32
0.14358444659269445,0.8106824678940528,0.03814380629196434,0.007589279221288448,neu,test,ดุสิตโพลระบุประชาชนพึงพอใจ 'มาตรการรับโควิด-19 ของรัฐบาล' ,ดุสิต|โพล|ระบุ|ประชาชน|พึงพอใจ|'|มาตรการ|รับ|โค|วิด|-|19|ของ|รัฐบาล|',15,14
0.6670988101428238,0.249685864597021,0.03219474801279058,0.051020577247364716,neg,test,@somchaikp ได้ตั้งคำถามอย่างเข้มข้นถึงเงินที่ปชชอย่างเราๆได้เสียภาษีไปมั้ยคะ ว่าภาษีที่รัฐบาลเก็บได้น้อยนิดมันปีละเท่าไหร่ มันถูกใช้ไปยังไง ถ้ากู้มีแผนใช้เงิน คืนยังไง รัฐบาลบางชุดกู้เงินยังต้องถามนะคะ ทำไมรัฐบาลชุดนี้ไม่ถาม มีน้อยแต่มีเงินไปอุ้มนายทุน แหะ,@|somchaikp|ได้|ตั้งคำถาม|อย่าง|เข้มข้น|ถึงเงิน|ที่|ปชช|อย่าง|เรา|ๆ|ได้|เสียภาษี|ไป|มั้ย|คะ|ว่า|ภาษี|ที่|รัฐบาล|เก็บ|ได้|น้อย|นิด|มัน|ปี|ละ|เท่าไหร่|มัน|ถูก|ใช้|ไป|ยังไง|ถ้า|กู้|มีแผน|ใช้|เงิน|คืน|ยังไง|รัฐบาล|บาง|ชุด|กู้เงิน|ยัง|ต้อง|ถาม|นะคะ|ทำไม|รัฐบาล|ชุด|นี้|ไม่|ถาม|มี|น้อย|แต่|มีเงิน|ไป|อุ้ม|นายทุน|แหะ,63,49
0.3855803662784163,0.5915547389159302,0.017963636161671542,0.004901258643982217,neu,test,รัฐบาล #ERROR ,รัฐบาล|#|error,3,3
0.3723710619992619,0.47607042048193954,0.14875249051931333,0.0028060269994854086,neu,test,"@lalakikilanla @Thaneeya14 เรื่องแบบนี้ "" รัฐบาลเผด็จการ "" ไม่มีใครสนใจเลย เพราะ
รัฐบาลไม่ได้ผลประโยชน์ใด ๆ ตอบแทนเลย  เหอะ","@|lalakikilanla|@|thaneeya|14|เรื่อง|แบบนี้|""|รัฐบาล|เผด็จการ|""|ไม่มีใคร|สนใจ|เลย|เพราะ|
|รัฐบาล|ไม่ได้|ผลประโยชน์|ใด|ๆ|ตอบแทน|เลย|เหอะ",24,20
0.17347021818472644,0.7664745053406673,0.039302994762441576,0.020752281712164655,neu,test,เป็นสิ่งเดียวที่ได้จากรัฐบาล​ ตั้งแต่มีโควิค​ #โควิค19 ,เป็น|สิ่ง|เดียว|ที่|ได้|จาก|รัฐบาล|​|ตั้งแต่|มี|โค|วิ|ค​|#|โค|วิ|ค|19,18,16
0.07120118978856703,0.8557010271722043,0.06534794835425631,0.0077498346849724075,neu,test,"รัฐบาลท้องถิ่น 9 รัฐยังไม่ยอมปฏิบัติตามรัฐบาลกลาง หลังนายกรัฐมนตรีมาเลเซีย ประกาศมาตรการผ่อนคลายให้ธุรกิจเริ่มค้าขายได้ตั้งแต่วันนี้ (4 พ.ค. 63) 

📌อ่านต่อ : ","รัฐบาลท้องถิ่น|9|รัฐ|ยัง|ไม่ยอม|ปฏิบัติตาม|รัฐบาล|กลาง|หลัง|นายกรัฐมนตรี|มาเลเซีย|ประกาศ|มาตร|การผ่อนคลาย|ให้|ธุรกิจ|เริ่ม|ค้าขาย|ได้|ตั้งแต่|วันนี้|(|4|พ.ค.|63|)|
|
|📌|อ่าน|ต่อ|:",32,31
0.20644205230931495,0.6495683803956577,0.13933595371777802,0.004653613577249438,neu,test,@FucxUx น่ากลัวจริงๆ เป็นทุกยุคทุกสมัยทุกรัฐบาล ไม่มีใครแก้ปัญหาได้,@|fucxux|น่ากลัว|จริงๆ|เป็น|ทุก|ยุค|ทุก|สมัย|ทุก|รัฐบาล|ไม่มีใคร|แก้ปัญหา|ได้,14,12
0.5542844065255901,0.28031882666991875,0.16205599270576898,0.003340774098722121,neg,test,"ถึงรัฐบาลจะมีมาตรการผ่อนปรน แต่เราก็ต้องระวังดูแลตัวเองต่อไป #เบื่อข้าวเราก็วนไปเส้นครัช #บะหมี่ไก่ตุ๋น...หอม อร่อย สูตรเด็ดเคล็ดลับคุณแม่❤️😋😊☺️

#Cooking​❤️👨‍🍳
#Covid-19​☣️☢️
#StayAtHome​🏘️❤️🇹🇭 ","ถึง|รัฐบาล|จะ|มี|มาตร|การผ่อนปรน|แต่|เรา|ก็|ต้อง|ระวัง|ดูแลตัวเอง|ต่อไป|#|เบื่อ|ข้าว|เรา|ก็|วน|ไป|เส้น|ค|รัช|#|บะหมี่|ไก่|ตุ๋น|...|หอม|อร่อย|สูตร|เด็ด|เคล็ดลับ|คุณแม่|❤️😋😊☺️|
|
|#|cooking|​❤️👨‍🍳|
|#|covid-|19|​☣️☢️|
|#|stayathome|​🏘️❤️🇹🇭",49,40
0.3792633071187475,0.5361434458451232,0.04760857913958837,0.03698466789654105,neu,test,"@somchaikp ลงทะเบียนกี่ล้านคนคะ คนที่ไม่ได้แต่ลำบากจริงๆมีกี่คน คนที่ไม่ลำบากแต่ได้เงินมีมั้ยคะ สรุปคือมี ได้เงินทั่วถึงจริงๆ รัฐบาลไม่มีเงินเยียวยาปชชแบบถ้วนหน้า แต่มีเงินอุ้มธุรกิจใหญ่ๆ
สรุปแล้วปัญหาของคุณคืออะไรคะ ใช้เกณฑ์ในการตัดสินว่าอะไรเป็นปัญหาคะ หรือแค่เฉพาะฝั่งตรงข้ามรัฐบาล","@|somchaikp|ลงทะเบียน|กี่|ล้าน|คน|คะ|คน|ที่|ไม่ได้|แต่|ลำบาก|จริงๆ|มี|กี่|คน|คน|ที่|ไม่|ลำบาก|แต่|ได้เงิน|มี|มั้ย|คะ|สรุป|คือ|มี|ได้เงิน|ทั่วถึง|จริงๆ|รัฐบาล|ไม่|มีเงิน|เยียวยา|ปชช|แบบ|ถ้วนหน้า|แต่|มีเงิน|อุ้ม|ธุรกิจ|ใหญ่|ๆ|
|สรุป|แล้ว|ปัญหา|ของ|คุณ|คือ|อะไร|คะ|ใช้|เกณฑ์|ใน|การ|ตัดสิน|ว่า|อะไร|เป็นปัญหา|คะ|หรือ|แค่|เฉพาะ|ฝั่ง|ตรงข้าม|รัฐบาล",68,47
0.4127220837790274,0.5418035616151637,0.03573069240370046,0.009743662202108316,neu,test,@Sadsadgirl11 @nnanews นี่คำพูดคนมีการศึกษาเหรอ ที่ทำลายชาติมหาศาลเป็นหนี้หลายแสนล้าน คือปูนะ แล้วรัฐบาลทหารที่ด่าอยู่ ก็ทำจนมีเงินสำรองคงคลังเพิ่มขึ้นมากจนต่างชาติยอมรับ ไม่ใช่ทหารเหรอที่ช่วยทั้งหน้าแล้ง ยามน้ำท่วม แจกข้าวแจกน้ำตามบ้าน เกษตรกรเขารู้ดีว่าทหารช่วยเขา มันเป็นเรื่องจริง คิดไรกระดากปากบ้าง,@|sadsadgirl|11|@|nnanews|นี่|คำพูด|คน|มี|การศึกษา|เหรอ|ที่|ทำลาย|ชาติ|มหาศาล|เป็นหนี้|หลาย|แสน|ล้าน|คือ|ปู|นะ|แล้ว|รัฐบาล|ทหาร|ที่|ด่า|อยู่|ก็|ทำ|จน|มี|เงินสำรอง|คงคลัง|เพิ่มขึ้น|มาก|จน|ต่างชาติ|ยอมรับ|ไม่ใช่|ทหาร|เหรอ|ที่|ช่วย|ทั้ง|หน้าแล้ง|ยาม|น้ำท่วม|แจก|ข้าว|แจก|น้ำ|ตาม|บ้าน|เกษตรกร|เขา|รู้ดี|ว่า|ทหาร|ช่วย|เขา|มัน|เป็น|เรื่องจริง|คิด|ไร|กระดาก|ปาก|บ้าง,69,58
0.27037849151805693,0.5022636007072134,0.20209243842772917,0.02526546934700047,neu,test,@amarintvhd ถ้าพูดแบบนี้ก็แสดงว่ายอมรับว่าเป็นรัฐบาลขอทานจริงๆใช่มั้ยครับ,@|amarintvhd|ถ้า|พูด|แบบนี้|ก็|แสดงว่า|ยอมรับ|ว่า|เป็น|รัฐบาล|ขอทาน|จริงๆ|ใช่|มั้ย|ครับ,16,16
